"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,142.331028898626,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,144.258583225599,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,147.803487681037,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,151.356848434869,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,151.690865172291,,
"FIN","Finland","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.787725020033,,
"FIN","Finland","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.282062345692,,
"FIN","Finland","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.623066926811,,
"FIN","Finland","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,109.877430623515,,
"FIN","Finland","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.120416890624,,
"FIN","Finland","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,110.391119161633,,
"FIN","Finland","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,110.580562065467,,
"FIN","Finland","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,110.806004425451,,
"FIN","Finland","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,111.071008917472,,
"FIN","Finland","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,111.208041147361,,
"FIN","Finland","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,111.470618966879,,
"FIN","Finland","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,111.839926557332,,
"FIN","Finland","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,112.169182779399,,
"FIN","Finland","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,112.602709424288,,
"FIN","Finland","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,113.500876724278,,
"FIN","Finland","RPI","Rent prices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,113.84802180486,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,118.685999759439,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,119.47684175622,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,121.445771487184,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,121.714694128239,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,126.866099086609,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,134.503608105456,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,144.96491100433,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,152.051014965785,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,158.335663874984,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,162.983837070046,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,158.22566543773,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,153.321532023884,,
"NZL","New Zealand","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,145.99684563301,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,101.500383594402,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,101.702202543219,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,101.92608843395,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,102.832946747208,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,103.457461559095,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,103.689303259746,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,103.741659352551,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,103.541081318209,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,103.492472869267,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,104.752686459973,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,105.073633201193,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,107.584956609454,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,109.182622242354,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,110.786387949318,,
"SVK","Slovak Republic","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,112.66779760845,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,107.112600652437,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,108.09747129642,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,109.087913830702,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,109.005952250389,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,112.624204330537,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,117.379709934979,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,120.926226809249,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,125.700336203226,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,130.637517639511,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,134.320728450831,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,138.005638249478,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,140.34136744788,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,137.510559439414,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,134.936863421562,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,120.511902968354,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,121.159577237923,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,123.930919438622,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,127.896143553443,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,130.923416022292,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,136.472545560431,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,142.05807709037,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,143.847632336117,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,147.838323835501,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,152.742813265843,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,152.706223653824,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,151.773295831878,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,153.478709017386,,
"LUX","Luxembourg","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,150.665981408574,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.9982814225,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,110.088022485651,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,111.746398647585,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.130813957954,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,114.997702265577,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,116.501834885112,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,118.46069651806,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,120.252501453149,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,123.106147909178,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,125.025997659283,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,126.847064746294,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,127.730144915997,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,128.057715187513,,
"CHE","Switzerland","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,128.620794925627,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,107.563023286892,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,107.854645370759,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,108.583448774497,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,109.218315870062,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,110.785038172445,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,112.013765820239,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,113.706698196874,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,115.473611704244,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,118.524654673346,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,120.780669081265,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,122.16148955046,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,124.004576477482,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,125.348587302709,,
"CHE","Switzerland","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,125.897027246314,,
"GRC","Greece","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,107.420126258359,,
"GRC","Greece","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,107.544279205089,,
"GRC","Greece","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.198710043662,,
"GRC","Greece","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,112.24249935831,,
"GRC","Greece","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,112.415929063921,,
"GRC","Greece","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,113.575849885714,,
"GRC","Greece","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,115.749852792001,,
"GRC","Greece","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,118.370005717516,,
"GRC","Greece","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,121.117235991555,,
"GRC","Greece","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,121.139352934841,,
"GRC","Greece","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,121.148863795572,,
"GRC","Greece","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,121.901863399701,,
"GRC","Greece","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,123.965902247709,,
"GRC","Greece","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,126.953493826016,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,143.728050710359,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,147.129611330839,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,151.13091278971,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,153.619793334298,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,153.703801638755,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,158.855492237237,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,161.068275650264,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,165.649404553033,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,171.3982139951,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,177.244105818183,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,181.914543370837,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,187.483654384295,,
"PRT","Portugal","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,193.905137059346,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,103.797824749493,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,104.450686645582,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,105.534408138988,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,106.470615763589,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,107.849695122991,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,109.478559783934,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,111.665690824577,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,114.131668271789,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,116.681450548138,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,118.164802113357,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,117.580381995323,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,117.324000638515,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,115.889145200054,,
"KOR","Korea","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,110.952995690506,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,109.718946523153,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,110.622656782188,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.172918289519,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,110.188298395844,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.481612711563,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,113.552097909449,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.667782947725,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,116.1675793025,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,116.937562589212,,
"BEL","Belgium","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,117.817840978227,,
